model_name,optimizer,lr,accuracy,val_accuracy,tp %,tn %
model_bigger_biggest_lstm_v7,Adam,0.0012,"[0.6109893918037415, 0.6153705716133118, 0.6039612889289856, 0.6121760010719299, 0.5911828875541687, 0.5932822227478027, 0.6129061579704285, 0.6087075471878052, 0.6145491003990173, 0.6092551946640015, 0.5805951356887817, 0.5941949486732483, 0.6276925802230835, 0.6144578456878662, 0.6268711090087891, 0.6367287039756775, 0.635998547077179, 0.6314348578453064, 0.6392844319343567, 0.6427528262138367, 0.6246805191040039, 0.6400145888328552, 0.6403797268867493, 0.6351770758628845, 0.6412924528121948, 0.6292442679405212, 0.6349945068359375, 0.6368200182914734, 0.6374589204788208, 0.6445783376693726]","[0.6233576536178589, 0.5368613004684448, 0.6229926943778992, 0.5094890594482422, 0.6416058540344238, 0.6350364685058594, 0.6120437979698181, 0.6675182580947876, 0.6306569576263428, 0.5850365161895752, 0.6277372241020203, 0.5704379677772522, 0.5795620679855347, 0.5824817419052124, 0.6605839133262634, 0.639051079750061, 0.6587591171264648, 0.5631386637687683, 0.6791970729827881, 0.6408759355545044, 0.6029196977615356, 0.6105839610099792, 0.6270073056221008, 0.6291970610618591, 0.6481751799583435, 0.5806569457054138, 0.5854014754295349, 0.6616788506507874, 0.6594890356063843, 0.6419708132743835]",0.7309014010044937,0.47928994082840237
model_bigger_biggest_lstm_v7,Adam,0.0014,"[0.6363636255264282, 0.6550748348236084, 0.6387367844581604, 0.6549835801124573, 0.639832079410553, 0.6483205556869507, 0.6332603096961975, 0.6449434161186218, 0.6599123477935791, 0.6651149988174438, 0.6529755592346191, 0.6627418994903564, 0.654435932636261, 0.6670317649841309, 0.6627418994903564, 0.6668491959571838, 0.6751551628112793, 0.6565352082252502, 0.6558050513267517, 0.6475903391838074, 0.6477729082107544, 0.6628331542015076, 0.6650237441062927, 0.6677619814872742, 0.6511500477790833, 0.6745162606239319, 0.6040526032447815, 0.5456370711326599, 0.5531215667724609, 0.5528477430343628]","[0.6105839610099792, 0.6379562020301819, 0.6923357844352722, 0.6346715092658997, 0.6740875840187073, 0.6616788506507874, 0.6306569576263428, 0.6821168065071106, 0.6368613243103027, 0.6602189540863037, 0.6832116842269897, 0.6448904871940613, 0.6419708132743835, 0.6299269795417786, 0.6499999761581421, 0.6463503837585449, 0.6810218691825867, 0.6211678981781006, 0.6773722767829895, 0.6766423583030701, 0.613503634929657, 0.6145985126495361, 0.6620438098907471, 0.6846715211868286, 0.6733576655387878, 0.5215328335762024, 0.5397810339927673, 0.5324817299842834, 0.5459854006767273, 0.5419707894325256]",0.38408670367433256,0.621301775147929
model_bigger_biggest_lstm_v7,Adam,0.002,"[0.5549470782279968, 0.5785870552062988, 0.5466411113739014, 0.5568638443946838, 0.546002209186554, 0.5327674150466919, 0.5375136733055115, 0.5361445546150208, 0.5289339423179626, 0.5333150625228882, 0.5370573401451111, 0.5252829790115356, 0.5418948531150818, 0.5468236804008484, 0.5427163243293762, 0.5445417761802673, 0.5400693416595459, 0.5424425005912781, 0.5304855704307556, 0.5308506488800049, 0.5360532999038696, 0.5317634344100952, 0.5350492596626282, 0.5355969071388245, 0.5415297746658325, 0.5348667502403259, 0.5342278480529785, 0.5418948531150818, 0.5555859804153442, 0.5555859804153442]","[0.5295620560646057, 0.5481751561164856, 0.5510948896408081, 0.5215328335762024, 0.5740876197814941, 0.5423357486724854, 0.5047445297241211, 0.4689781069755554, 0.5306569337844849, 0.5131387114524841, 0.5678831934928894, 0.5200729966163635, 0.5569342970848083, 0.4945255517959595, 0.5427007079124451, 0.5470802783966064, 0.5390511155128479, 0.5302919745445251, 0.5518248081207275, 0.5448905229568481, 0.48430657386779785, 0.56094890832901, 0.5467153191566467, 0.5288321375846863, 0.517153263092041, 0.5237226486206055, 0.5310218930244446, 0.4923357665538788, 0.5423357486724854, 0.5251824855804443]",0.32857520486386466,0.878698224852071
model_bigger_biggest_lstm_v7,Nadam,0.001,"[0.5557685494422913, 0.591730535030365, 0.6073384284973145, 0.6046915054321289, 0.6018620133399963, 0.5822380185127258, 0.5960204601287842, 0.6003103256225586, 0.5995801091194153, 0.6060606241226196, 0.6155531406402588, 0.6121760010719299, 0.5985761284828186, 0.5883533954620361, 0.5911828875541687, 0.582694411277771, 0.5907265543937683, 0.5820555090904236, 0.5810514688491821, 0.5713764429092407, 0.582511842250824, 0.5765790343284607, 0.5796823501586914, 0.575392484664917, 0.5531215667724609, 0.562522828578949, 0.5708287954330444, 0.5624315738677979, 0.5914567112922668, 0.6109893918037415]","[0.522992730140686, 0.5405109524726868, 0.62810218334198, 0.5908759236335754, 0.5981751680374146, 0.6083941459655762, 0.569343090057373, 0.5770072937011719, 0.5704379677772522, 0.6120437979698181, 0.6058394312858582, 0.5923357605934143, 0.5708029270172119, 0.5689781308174133, 0.564598560333252, 0.5948905348777771, 0.5375912189483643, 0.5594890713691711, 0.5708029270172119, 0.56715327501297, 0.579197108745575, 0.5777372121810913, 0.5744525790214539, 0.4923357665538788, 0.5481751561164856, 0.5532846450805664, 0.5664233565330505, 0.5587591528892517, 0.6299269795417786, 0.5562043786048889]",0.5381971979910124,0.636094674556213
model_bigger_biggest_lstm_v7,Nadam,0.002,"[0.5748448371887207, 0.5784045457839966, 0.588444709777832, 0.5812340378761292, 0.5782219767570496, 0.5841547846794128, 0.565991222858429, 0.5709200501441956, 0.5591456890106201, 0.656170129776001, 0.6116283535957336, 0.5864366292953491, 0.6775283217430115, 0.6900328397750854, 0.6746987700462341, 0.6739686131477356, 0.6942314505577087, 0.6863818764686584, 0.6935925483703613, 0.6736035346984863, 0.6630157232284546, 0.6896677613258362, 0.6918583512306213, 0.694961667060852, 0.6457648873329163, 0.6976085901260376, 0.6875684261322021, 0.6847389340400696, 0.6866557002067566, 0.6926798224449158]","[0.5718978047370911, 0.6145985126495361, 0.6029196977615356, 0.5660583972930908, 0.6175182461738586, 0.6492700576782227, 0.5156934261322021, 0.5744525790214539, 0.5259124040603638, 0.5485401749610901, 0.6266423463821411, 0.6956204175949097, 0.6609489321708679, 0.685401439666748, 0.6551094651222229, 0.6817518472671509, 0.6215328574180603, 0.6489050984382629, 0.7087591290473938, 0.5974452495574951, 0.6762773990631104, 0.6777372360229492, 0.6963503360748291, 0.6996350288391113, 0.697445273399353, 0.6981751918792725, 0.6248174905776978, 0.6467153429985046, 0.6948904991149902, 0.6678832173347473]",0.7969865186360032,0.22485207100591717
model_bigger_biggest_lstm_v7,Nadam,0.01,"[0.527656078338623, 0.518437385559082, 0.5068455934524536, 0.4842095673084259, 0.48521357774734497, 0.48138007521629333, 0.489047110080719, 0.48503103852272034, 0.5047462582588196, 0.5120481848716736, 0.5089448690414429, 0.5136911273002625, 0.5310332179069519, 0.509401261806488, 0.49534502625465393, 0.5168856978416443, 0.5044724345207214, 0.50173419713974, 0.5025556683540344, 0.503833532333374, 0.5234574675559998, 0.5099489092826843, 0.514968991279602, 0.50346839427948, 0.5239138603210449, 0.507119357585907, 0.5095837712287903, 0.5262869596481323, 0.49726176261901855, 0.5134173035621643]","[0.4751824736595154, 0.49635037779808044, 0.5127737522125244, 0.45510947704315186, 0.42627736926078796, 0.4832116663455963, 0.39635035395622253, 0.529197096824646, 0.5310218930244446, 0.46751824021339417, 0.5372262597084045, 0.4302919805049896, 0.5259124040603638, 0.531751811504364, 0.5040146112442017, 0.45802921056747437, 0.43102189898490906, 0.5080292224884033, 0.45291972160339355, 0.4901459813117981, 0.5087591409683228, 0.5598540306091309, 0.4715328514575958, 0.508394181728363, 0.49854013323783875, 0.4616788327693939, 0.4835766553878784, 0.537956178188324, 0.48941606283187866, 0.5302919745445251]",0.3354480570975416,0.7781065088757396
model_bigger_biggest_lstm_v8,Adagrad,0.008,"[0.6577218174934387, 0.6637458801269531, 0.5656261444091797, 0.5640744566917419, 0.5501095056533813, 0.5906352400779724, 0.5952902436256409, 0.5951076745986938, 0.6018620133399963, 0.5977546572685242, 0.6128149032592773, 0.6133625507354736, 0.6092551946640015, 0.6087988018989563, 0.6108068823814392, 0.6199342608451843, 0.6144578456878662, 0.6192953586578369, 0.6175611615180969, 0.6168309450149536, 0.6223074197769165, 0.625045657157898, 0.6246805191040039, 0.6274187564849854, 0.6212121248245239, 0.6341730356216431, 0.6337167024612427, 0.6307958960533142, 0.6234027147293091, 0.6173785924911499]","[0.668248176574707, 0.668248176574707, 0.6437956094741821, 0.4930656850337982, 0.5912408828735352, 0.6722627878189087, 0.5722627639770508, 0.522992730140686, 0.6160584092140198, 0.6401459574699402, 0.6310219168663025, 0.6386861205101013, 0.6105839610099792, 0.6485401391983032, 0.6189780831336975, 0.6149635314941406, 0.5813868641853333, 0.5824817419052124, 0.5715328454971313, 0.6328467130661011, 0.5908759236335754, 0.6321167945861816, 0.6065693497657776, 0.5675182342529297, 0.6131386756896973, 0.5346715450286865, 0.6087591052055359, 0.6521897912025452, 0.6153284907341003, 0.6091240644454956]",0.6801480306634946,0.5502958579881657
model_bigger_biggest_lstm_v8,Adagrad,0.001,"[0.6274187564849854, 0.6244980096817017, 0.6209383010864258, 0.6261409521102905, 0.6256845593452454, 0.6225812435150146, 0.6215772032737732, 0.6255019903182983, 0.6223986744880676, 0.6224899888038635, 0.6263234615325928, 0.6285140514373779, 0.6273275017738342, 0.6347206830978394, 0.6313435435295105, 0.6352683305740356, 0.6350858211517334, 0.6330777406692505, 0.6376414895057678, 0.6345381736755371, 0.6366374492645264, 0.6354508996009827, 0.6390106081962585, 0.639649510383606, 0.6368200182914734, 0.6408360600471497, 0.6374589204788208, 0.6369112730026245, 0.6422964334487915, 0.6407448053359985]","[0.6160584092140198, 0.6080291867256165, 0.6200730204582214, 0.6000000238418579, 0.6010949015617371, 0.6200730204582214, 0.6102190017700195, 0.5952554941177368, 0.6167883276939392, 0.6098540425300598, 0.6127737164497375, 0.6018248200416565, 0.6091240644454956, 0.6160584092140198, 0.6087591052055359, 0.610948920249939, 0.6124087572097778, 0.6105839610099792, 0.6149635314941406, 0.6080291867256165, 0.6091240644454956, 0.6189780831336975, 0.6226277351379395, 0.610948920249939, 0.6186131238937378, 0.6054744720458984, 0.6080291867256165, 0.6324817538261414, 0.6251825094223022, 0.6178832054138184]",0.7044673539518901,0.3905325443786982
model_bigger_biggest_lstm_v8,Adagrad,0.002,"[0.6091639399528503, 0.6272362470626831, 0.6210295557975769, 0.6259583830833435, 0.6285140514373779, 0.6214859485626221, 0.6318911910057068, 0.6304308176040649, 0.6347206830978394, 0.6284227967262268, 0.6328039169311523, 0.6315261125564575, 0.6297006011009216, 0.6362723708152771, 0.6262322068214417, 0.6324388384819031, 0.6351770758628845, 0.6389192938804626, 0.6422964334487915, 0.6393756866455078, 0.6393756866455078, 0.6380065679550171, 0.6409273743629456, 0.6442131996154785, 0.6418401002883911, 0.6402884125709534, 0.6553486585617065, 0.6480467319488525, 0.650784969329834, 0.6549835801124573]","[0.6197080016136169, 0.598905086517334, 0.6251825094223022, 0.6032846570014954, 0.6124087572097778, 0.6171532869338989, 0.596350371837616, 0.6138685941696167, 0.6339415907859802, 0.636496365070343, 0.6354014873504639, 0.6259124279022217, 0.6131386756896973, 0.6182481646537781, 0.6138685941696167, 0.6211678981781006, 0.6098540425300598, 0.6233576536178589, 0.6237226128578186, 0.6251825094223022, 0.6208029389381409, 0.6368613243103027, 0.6386861205101013, 0.6120437979698181, 0.6372262835502625, 0.6116788387298584, 0.6186131238937378, 0.6481751799583435, 0.6565693616867065, 0.6423357725143433]",0.6093047845625165,0.47633136094674555
model_bigger_biggest_lstm_v8,Adam,0.001,"[0.5834246277809143, 0.5897225141525269, 0.579043447971344, 0.5837897062301636, 0.597298264503479, 0.6019532680511475, 0.5983935594558716, 0.5993063449859619, 0.586345374584198, 0.5874406695365906, 0.6092551946640015, 0.6056042313575745, 0.5908178091049194, 0.5979372262954712, 0.5967506170272827, 0.6085250377655029, 0.6006754040718079, 0.5989412069320679, 0.6043263673782349, 0.604600191116333, 0.6087988018989563, 0.6129061579704285, 0.6154618263244629, 0.6136363744735718, 0.6093464493751526, 0.6111719608306885, 0.6077948212623596, 0.6063344478607178, 0.6124498248100281, 0.6137276291847229]","[0.6434306502342224, 0.49927008152008057, 0.50620436668396, 0.5051094889640808, 0.6430656909942627, 0.6273722648620605, 0.6215328574180603, 0.49379563331604004, 0.5591241121292114, 0.6386861205101013, 0.6558394432067871, 0.48868614435195923, 0.540145993232727, 0.6029196977615356, 0.6463503837585449, 0.6459854245185852, 0.6021897792816162, 0.5576642155647278, 0.5448905229568481, 0.6386861205101013, 0.5854014754295349, 0.607299268245697, 0.6291970610618591, 0.5788320899009705, 0.5642336010932922, 0.5346715450286865, 0.5492700934410095, 0.6010949015617371, 0.6540145874023438, 0.5576642155647278]",0.626751255617235,0.5059171597633136
model_bigger_biggest_lstm_v8,Adam,0.0012,"[0.612084686756134, 0.6293355226516724, 0.6220335960388184, 0.6248630881309509, 0.6262322068214417, 0.6239503622055054, 0.6222161650657654, 0.6341730356216431, 0.6205732226371765, 0.6298831701278687, 0.6367287039756775, 0.6487769484519958, 0.6274187564849854, 0.6298831701278687, 0.6276013255119324, 0.6431179046630859, 0.6333515644073486, 0.6382803916931152, 0.6408360600471497, 0.6310697197914124, 0.6319824457168579, 0.6317999362945557, 0.6215772032737732, 0.6178349852561951, 0.6276925802230835, 0.6406535506248474, 0.6387367844581604, 0.6253194808959961, 0.6380978226661682, 0.6331690549850464]","[0.5784671306610107, 0.535401463508606, 0.6594890356063843, 0.6051095128059387, 0.6361314058303833, 0.6277372241020203, 0.6014598608016968, 0.5492700934410095, 0.6226277351379395, 0.5806569457054138, 0.6733576655387878, 0.610948920249939, 0.5051094889640808, 0.598905086517334, 0.6295620203018188, 0.6459854245185852, 0.6149635314941406, 0.535401463508606, 0.5916058421134949, 0.6401459574699402, 0.6193430423736572, 0.6295620203018188, 0.6751824617385864, 0.6394160389900208, 0.6189780831336975, 0.5967153310775757, 0.5744525790214539, 0.6467153429985046, 0.6474452614784241, 0.5864963531494141]",0.5318530266983875,0.6390532544378699
model_bigger_biggest_lstm_v8,Adam,0.0014,"[0.6196604371070862, 0.6307958960533142, 0.6278751492500305, 0.6325300931930542, 0.6145491003990173, 0.6206644773483276, 0.6300657391548157, 0.6241328716278076, 0.6319824457168579, 0.6279664039611816, 0.6315261125564575, 0.6358159780502319, 0.6316173672676086, 0.6221248507499695, 0.6305220723152161, 0.6341730356216431, 0.6428440809249878, 0.6390106081962585, 0.6232201457023621, 0.6251369118690491, 0.6430266499519348, 0.6292442679405212, 0.6330777406692505, 0.6364549398422241, 0.6416575312614441, 0.6460387110710144, 0.641566276550293, 0.632256269454956, 0.6405622363090515, 0.6311610341072083]","[0.5875912308692932, 0.6003649830818176, 0.6503649353981018, 0.6083941459655762, 0.6204379796981812, 0.6310219168663025, 0.6171532869338989, 0.5897810459136963, 0.5868613123893738, 0.6332116723060608, 0.6605839133262634, 0.6474452614784241, 0.5310218930244446, 0.5653284788131714, 0.6105839610099792, 0.6412408947944641, 0.5959854125976562, 0.6098540425300598, 0.590146005153656, 0.6430656909942627, 0.668248176574707, 0.6240875720977783, 0.6372262835502625, 0.6945255398750305, 0.6445255279541016, 0.6127737164497375, 0.5802919864654541, 0.6405109763145447, 0.6445255279541016, 0.6003649830818176]",0.5590800951625694,0.6094674556213018
model_bigger_biggest_lstm_v8,Adam,0.002,"[0.6041438579559326, 0.6214859485626221, 0.6038700342178345, 0.6237677931785583, 0.6059693098068237, 0.6195691823959351, 0.6204819083213806, 0.6111719608306885, 0.6188389658927917, 0.6141840219497681, 0.6062431335449219, 0.6027747392654419, 0.6121760010719299, 0.6320737600326538, 0.6241328716278076, 0.637915313243866, 0.6245892643928528, 0.6153705716133118, 0.632347583770752, 0.6174699068069458, 0.6321650147438049, 0.6175611615180969, 0.6219423413276672, 0.6321650147438049, 0.6106243133544922, 0.647134006023407, 0.6243154406547546, 0.6109893918037415, 0.6513326168060303, 0.6081598997116089]","[0.6229926943778992, 0.5602189898490906, 0.5959854125976562, 0.5930656790733337, 0.699999988079071, 0.6813868880271912, 0.6656934022903442, 0.5864963531494141, 0.5160583853721619, 0.5689781308174133, 0.6908758878707886, 0.6335766315460205, 0.5419707894325256, 0.5766423344612122, 0.6638686060905457, 0.5930656790733337, 0.5558394193649292, 0.6507299542427063, 0.5602189898490906, 0.5704379677772522, 0.6226277351379395, 0.5153284668922424, 0.6448904871940613, 0.6467153429985046, 0.6981751918792725, 0.543795645236969, 0.5259124040603638, 0.6339415907859802, 0.5737226009368896, 0.5864963531494141]",0.661908538197198,0.42011834319526625
model_bigger_biggest_lstm_v8,Nadam,0.001,"[0.64348304271698, 0.647134006023407, 0.6312522888183594, 0.632256269454956, 0.6358159780502319, 0.6447608470916748, 0.6466776132583618, 0.6259583830833435, 0.6297006011009216, 0.6211208701133728, 0.6412924528121948, 0.624954342842102, 0.6383716464042664, 0.6473165154457092, 0.6466776132583618, 0.6553486585617065, 0.6633808016777039, 0.6514238715171814, 0.6635633707046509, 0.6633808016777039, 0.6594560146331787, 0.6553486585617065, 0.6656626462936401, 0.6675794124603271, 0.6705001592636108, 0.6708652973175049, 0.6785323023796082, 0.6718692779541016, 0.6792625188827515, 0.6818181872367859]","[0.6416058540344238, 0.5945255756378174, 0.625547468662262, 0.5967153310775757, 0.6423357725143433, 0.6868613362312317, 0.5897810459136963, 0.5879561901092529, 0.5890510678291321, 0.6094890236854553, 0.6186131238937378, 0.6229926943778992, 0.5894160866737366, 0.6335766315460205, 0.6748175024986267, 0.625547468662262, 0.5715328454971313, 0.6299269795417786, 0.6879562139511108, 0.6321167945861816, 0.6459854245185852, 0.6875912547111511, 0.6397809982299805, 0.6105839610099792, 0.6846715211868286, 0.6503649353981018, 0.6456204652786255, 0.651094913482666, 0.7127737402915955, 0.6963503360748291]",0.8160190325138779,0.1242603550295858
model_bigger_biggest_lstm_v8,Nadam,0.002,"[0.6586345434188843, 0.64695143699646, 0.6457648873329163, 0.6423877477645874, 0.6317999362945557, 0.6314348578453064, 0.6376414895057678, 0.6209383010864258, 0.6231288909912109, 0.6095290184020996, 0.6224899888038635, 0.6316173672676086, 0.647134006023407, 0.6158269643783569, 0.6232201457023621, 0.6349032521247864, 0.6248630881309509, 0.6242241859436035, 0.6424790024757385, 0.6264147758483887, 0.6245892643928528, 0.6218510270118713, 0.6172873377799988, 0.6362723708152771, 0.6253194808959961, 0.639649510383606, 0.6313435435295105, 0.6222161650657654, 0.6223986744880676, 0.6375501751899719]","[0.6620438098907471, 0.6240875720977783, 0.6540145874023438, 0.5857664346694946, 0.6529197096824646, 0.6689780950546265, 0.563503623008728, 0.6083941459655762, 0.5894160866737366, 0.6645985245704651, 0.6693430542945862, 0.6164233684539795, 0.5846715569496155, 0.5996350646018982, 0.624452531337738, 0.6178832054138184, 0.5350365042686462, 0.5802919864654541, 0.6302919983863831, 0.6686131358146667, 0.5846715569496155, 0.5835766196250916, 0.6587591171264648, 0.5970802903175354, 0.6766423583030701, 0.5777372121810913, 0.5813868641853333, 0.6948904991149902, 0.6613138914108276, 0.613503634929657]",0.683055775839281,0.32840236686390534
model_bigger_biggest_lstm_v8,Nadam,0.01,"[0.5673603415489197, 0.5258305668830872, 0.5326761603355408, 0.5412559509277344, 0.5007302165031433, 0.5383351445198059, 0.5334063768386841, 0.5048375129699707, 0.5174333453178406, 0.5052026510238647, 0.5211756229400635, 0.5122307538986206, 0.5261957049369812, 0.5175246596336365, 0.5200803279876709, 0.5087623000144958, 0.5358707308769226, 0.5014603734016418, 0.5192588567733765, 0.5318546891212463, 0.5098575949668884, 0.5104965567588806, 0.5069368481636047, 0.5020080208778381, 0.5114092826843262, 0.5283862948417664, 0.5087623000144958, 0.5039247870445251, 0.5091274380683899, 0.5164293646812439]","[0.4970802962779999, 0.5032846927642822, 0.5007299184799194, 0.46240875124931335, 0.5266423225402832, 0.6686131358146667, 0.4397810101509094, 0.4850364923477173, 0.5587591528892517, 0.4996350407600403, 0.5193430781364441, 0.4386861324310303, 0.47700729966163635, 0.5441606044769287, 0.5813868641853333, 0.529197096824646, 0.5711678862571716, 0.5105839371681213, 0.5167883038520813, 0.522992730140686, 0.4879561960697174, 0.4861313998699188, 0.4291970729827881, 0.48649635910987854, 0.5036496520042419, 0.4638686180114746, 0.4930656850337982, 0.5821167826652527, 0.5094890594482422, 0.6751824617385864]",0.9061591329632567,0.29289940828402367
model_bigger_biggest_lstm_v9,Adagrad,0.008,"[0.46732383966445923, 0.507484495639801, 0.5151515007019043, 0.5524826645851135, 0.5648959279060364, 0.5848850011825562, 0.6042351126670837, 0.6098028421401978, 0.6123585104942322, 0.6082512140274048, 0.6222161650657654, 0.613818883895874, 0.6155531406402588, 0.6211208701133728, 0.6195691823959351, 0.6223986744880676, 0.6251369118690491, 0.6258671283721924, 0.6307958960533142, 0.6242241859436035, 0.6224899888038635, 0.6331690549850464, 0.6320737600326538, 0.6317999362945557, 0.6272362470626831, 0.6233114004135132, 0.6333515644073486, 0.6241328716278076, 0.6348119974136353, 0.6333515644073486]","[0.5485401749610901, 0.47445255517959595, 0.5810219049453735, 0.5138686299324036, 0.5616788268089294, 0.6540145874023438, 0.5711678862571716, 0.6229926943778992, 0.5937955975532532, 0.642700731754303, 0.6416058540344238, 0.62189781665802, 0.6018248200416565, 0.6339415907859802, 0.6094890236854553, 0.5872262716293335, 0.5875912308692932, 0.5660583972930908, 0.6000000238418579, 0.6375912427902222, 0.6124087572097778, 0.6361314058303833, 0.6310219168663025, 0.5890510678291321, 0.6423357725143433, 0.5974452495574951, 0.6062043905258179, 0.6463503837585449, 0.6386861205101013, 0.6317518353462219]",0.7348665080623844,0.3698224852071006
model_bigger_biggest_lstm_v9,Adagrad,0.001,"[0.6287878751754761, 0.6324388384819031, 0.6332603096961975, 0.6347206830978394, 0.6328952312469482, 0.6357247233390808, 0.6383716464042664, 0.6380978226661682, 0.6343556046485901, 0.6372763514518738, 0.6345381736755371, 0.6389192938804626, 0.6348119974136353, 0.6380978226661682, 0.6349945068359375, 0.6371850967407227, 0.6360898017883301, 0.6365461945533752, 0.6354508996009827, 0.6351770758628845, 0.6359072923660278, 0.6344468593597412, 0.6372763514518738, 0.6391018629074097, 0.6346294283866882, 0.6378239989280701, 0.6381891369819641, 0.632347583770752, 0.637915313243866, 0.639649510383606]","[0.6222627758979797, 0.6091240644454956, 0.6335766315460205, 0.6193430423736572, 0.6251825094223022, 0.6375912427902222, 0.6313868761062622, 0.62189781665802, 0.6291970610618591, 0.6273722648620605, 0.6350364685058594, 0.6215328574180603, 0.6251825094223022, 0.6262773871421814, 0.6233576536178589, 0.6229926943778992, 0.6270073056221008, 0.6226277351379395, 0.6251825094223022, 0.6270073056221008, 0.6251825094223022, 0.6368613243103027, 0.6306569576263428, 0.6164233684539795, 0.6335766315460205, 0.6211678981781006, 0.6200730204582214, 0.6354014873504639, 0.6302919983863831, 0.6233576536178589]",0.7211208035950304,0.40828402366863903
model_bigger_biggest_lstm_v9,Adagrad,0.002,"[0.6234939694404602, 0.6349945068359375, 0.6298831701278687, 0.6366374492645264, 0.6331690549850464, 0.6375501751899719, 0.6356334686279297, 0.6393756866455078, 0.6350858211517334, 0.6349032521247864, 0.6394669413566589, 0.6408360600471497, 0.6352683305740356, 0.6372763514518738, 0.6370025277137756, 0.6386454701423645, 0.6362723708152771, 0.6369112730026245, 0.6388280391693115, 0.6383716464042664, 0.6391018629074097, 0.6370938420295715, 0.6386454701423645, 0.6354508996009827, 0.637915313243866, 0.6386454701423645, 0.6391018629074097, 0.6373676657676697, 0.6393756866455078, 0.6418401002883911]","[0.6193430423736572, 0.6054744720458984, 0.6350364685058594, 0.6186131238937378, 0.6295620203018188, 0.6394160389900208, 0.62810218334198, 0.6259124279022217, 0.6321167945861816, 0.6328467130661011, 0.6372262835502625, 0.6284671425819397, 0.6273722648620605, 0.6204379796981812, 0.6200730204582214, 0.6251825094223022, 0.6277372241020203, 0.6182481646537781, 0.6233576536178589, 0.6310219168663025, 0.6193430423736572, 0.6386861205101013, 0.6306569576263428, 0.6164233684539795, 0.6375912427902222, 0.6189780831336975, 0.6193430423736572, 0.6394160389900208, 0.6310219168663025, 0.6321167945861816]",0.7491408934707904,0.34911242603550297
model_bigger_biggest_lstm_v9,Adam,0.001,"[0.6067907810211182, 0.6168309450149536, 0.5930996537208557, 0.6036874651908875, 0.5941036939620972, 0.5964767932891846, 0.5916392803192139, 0.608616292476654, 0.5927345752716064, 0.6081598997116089, 0.6182000637054443, 0.6207557320594788, 0.6127236485481262, 0.6210295557975769, 0.6198430061340332, 0.6232201457023621, 0.6172873377799988, 0.6192953586578369, 0.6181088089942932, 0.6228550672531128, 0.6253194808959961, 0.6317086815834045, 0.6279664039611816, 0.6260496377944946, 0.6244066953659058, 0.6313435435295105, 0.6317999362945557, 0.6408360600471497, 0.6385542154312134, 0.6235852241516113]","[0.5613138675689697, 0.5467153191566467, 0.6346715092658997, 0.5602189898490906, 0.636496365070343, 0.6481751799583435, 0.6153284907341003, 0.5905109643936157, 0.5981751680374146, 0.6485401391983032, 0.68284672498703, 0.5591241121292114, 0.5835766196250916, 0.6094890236854553, 0.6594890356063843, 0.6222627758979797, 0.6270073056221008, 0.5583941340446472, 0.5788320899009705, 0.6127737164497375, 0.6368613243103027, 0.6142335534095764, 0.6339415907859802, 0.651094913482666, 0.6835766434669495, 0.5788320899009705, 0.5843065977096558, 0.6021897792816162, 0.6627737283706665, 0.62189781665802]",0.6999735659529474,0.39349112426035504
model_bigger_biggest_lstm_v9,Adam,0.0012,"[0.6307958960533142, 0.6324388384819031, 0.6217597723007202, 0.6251369118690491, 0.6407448053359985, 0.647134006023407, 0.6257758140563965, 0.6309784650802612, 0.6307046413421631, 0.639649510383606, 0.6478641629219055, 0.64348304271698, 0.6514238715171814, 0.6394669413566589, 0.632256269454956, 0.634264349937439, 0.6335341334342957, 0.6391931176185608, 0.6465863585472107, 0.6301569938659668, 0.6302482485771179, 0.6409273743629456, 0.6424790024757385, 0.6356334686279297, 0.6282402276992798, 0.643300473690033, 0.6301569938659668, 0.6418401002883911, 0.6069733500480652, 0.6370025277137756]","[0.6105839610099792, 0.563503623008728, 0.7047445178031921, 0.5821167826652527, 0.6613138914108276, 0.670802891254425, 0.5427007079124451, 0.5562043786048889, 0.62189781665802, 0.6448904871940613, 0.685401439666748, 0.6040145754814148, 0.5408759117126465, 0.6248174905776978, 0.6850364804267883, 0.596350371837616, 0.604744553565979, 0.6317518353462219, 0.6127737164497375, 0.6496350169181824, 0.5919708013534546, 0.6098540425300598, 0.653649628162384, 0.6489050984382629, 0.6671532988548279, 0.5620437860488892, 0.5850365161895752, 0.4562043845653534, 0.6521897912025452, 0.5624087452888489]",0.5350251123447,0.5798816568047337
