@RELATION fixation_to_clicks_a

@ATTRIBUTE FPOGX REAL
@ATTRIBUTE FPOGY REAL 
@ATTRIBUTE FPOGS REAL
@ATTRIBUTE FPOGD REAL 
@ATTRIBUTE CS {0,1}

@DATA
0.29393,0.60459,161.04062,0.24829,0
0.35209,0.50892,161.04062,0.24829,0
0.36902,0.48679,161.04062,0.24829,0
0.40529,0.43493,161.04062,0.24829,0
0.40467,0.4424,161.04062,0.24829,0
0.40376,0.44797,161.04062,0.24829,0
0.4033,0.45075,161.31552,0.0199,0
0.40611,0.45264,161.31552,0.02661,0
0.40704,0.45237,161.31552,0.03345,0
0.40773,0.45127,161.31552,0.04016,0
0.40745,0.44905,161.31552,0.04688,0
0.40609,0.4477,161.31552,0.05389,0
0.405,0.44663,161.31552,0.06055,0
0.40355,0.44441,161.31552,0.06812,0
0.40433,0.44299,161.31552,0.0741,0
0.40497,0.44229,161.31552,0.08069,0
0.40591,0.44131,161.31552,0.08734,0
0.4069,0.44129,161.31552,0.09387,0
0.40777,0.44128,161.31552,0.10071,0
0.40798,0.44128,161.31552,0.10724,0
0.40852,0.4416,161.31552,0.11389,0
0.40902,0.44154,161.31552,0.12036,0
0.40906,0.44243,161.31552,0.1275,0
0.40841,0.4442,161.31552,0.13416,0
0.40781,0.4458,161.31552,0.14069,0
0.40711,0.44625,161.31552,0.14777,0
0.407,0.44777,161.31552,0.15442,0
0.4069,0.44916,161.31552,0.16327,0
0.40702,0.4506,161.31552,0.16913,0
0.40741,0.45169,161.31552,0.17676,0
0.40777,0.4527,161.31552,0.18317,0
0.40759,0.45432,161.31552,0.18842,0
0.40733,0.45618,161.31552,0.19452,0
0.40402,0.48388,161.31552,0.19452,0
0.40449,0.4939,161.31552,0.19452,0
0.40809,0.49001,161.31552,0.19452,0
0.40989,0.48807,161.51663,0.0199,0
0.41129,0.48326,161.51663,0.02637,0
0.41232,0.47521,161.51663,0.03345,0
0.41305,0.46945,161.51663,0.03979,0
0.41219,0.46746,161.51663,0.04681,0
0.41168,0.46536,161.51663,0.05365,0
0.41127,0.46368,161.51663,0.06,0
0.41062,0.46369,161.51663,0.06714,0
0.41039,0.46196,161.51663,0.07336,0
0.41019,0.4605,161.51663,0.08063,0
0.40877,0.46092,161.51663,0.0871,0
0.40733,0.4601,161.51663,0.09399,0
0.40606,0.45978,161.51663,0.10077,0
0.40676,0.46064,161.51663,0.10742,0
0.4068,0.46111,161.51663,0.1142,0
0.40683,0.46152,161.51663,0.12067,0
0.40728,0.4614,161.51663,0.12738,0
0.4078,0.46092,161.51663,0.13367,0
0.40828,0.46019,161.51663,0.1405,0
0.40855,0.46055,161.51663,0.14703,0
0.40846,0.46064,161.51663,0.15344,0
0.40838,0.46073,161.51663,0.16058,0
0.40816,0.46029,161.51663,0.16748,0
0.4077,0.46038,161.51663,0.17426,0
0.40727,0.46047,161.51663,0.18097,0
0.4072,0.45903,161.51663,0.18774,0
0.4073,0.45799,161.51663,0.1944,0
0.40739,0.45702,161.51663,0.20099,0
0.40688,0.45605,161.51663,0.20746,0
0.40642,0.456,161.51663,0.21442,0
0.40599,0.45574,161.51663,0.22095,0
0.40542,0.45378,161.51663,0.22797,0
0.40491,0.45179,161.51663,0.23462,0
0.40443,0.44991,161.51663,0.24133,0
0.39632,0.42426,161.51663,0.24133,0
0.39884,0.42135,161.51663,0.24133,0
0.39963,0.42292,161.51663,0.24133,0
0.39914,0.42719,161.76462,0.02008,0
0.39747,0.43251,161.76462,0.02649,0
0.39636,0.43483,161.76462,0.0332,0
0.39595,0.43574,161.76462,0.03967,0
0.3963,0.42873,161.76462,0.04651,0
0.39656,0.42327,161.76462,0.05402,0
0.39584,0.4238,161.76462,0.06104,0
0.39571,0.42597,161.76462,0.0672,0
0.39561,0.42778,161.76462,0.07373,0
0.39539,0.42554,161.76462,0.08044,0
0.3952,0.42334,161.76462,0.08722,0
0.39504,0.42143,161.76462,0.0943,0
0.39493,0.42042,161.76462,0.1004,0
0.39484,0.4198,161.76462,0.10712,0
0.39476,0.41968,161.76462,0.11383,0
0.39457,0.41995,161.76462,0.12054,0
0.39428,0.42004,161.76462,0.12726,0
0.39401,0.42012,161.76462,0.13391,0
0.39371,0.42046,161.76462,0.14032,0
0.39345,0.42043,161.76462,0.14703,0
0.39322,0.4204,161.76462,0.15747,0
0.39297,0.42035,161.76462,0.16333,0
0.39279,0.41952,161.76462,0.16925,0
0.39263,0.41845,161.76462,0.17511,0
0.39195,0.41939,161.76462,0.18085,0
0.39135,0.41935,161.76462,0.18744,0
0.39079,0.41932,161.76462,0.19409,0
0.39053,0.41952,161.76462,0.20056,0
0.39049,0.41975,161.76462,0.20721,0
0.39045,0.41996,161.76462,0.21375,0
0.39048,0.4203,161.76462,0.22064,0
0.39078,0.42011,161.76462,0.22754,0
0.39106,0.41994,161.76462,0.23425,0
0.39091,0.41957,161.76462,0.24127,0
0.39119,0.4201,161.76462,0.24811,0
0.39146,0.42079,161.76462,0.25458,1
0.39234,0.42029,161.76462,0.26123,0
0.39182,0.42011,161.76462,0.26794,0
0.39133,0.41975,161.76462,0.27472,0
0.39124,0.41952,161.76462,0.28149,0
0.39093,0.41935,161.76462,0.28802,0
0.39063,0.41918,161.76462,0.29468,0
0.39102,0.4195,161.76462,0.30139,0
0.39161,0.42002,161.76462,0.30804,0
0.39218,0.42053,161.76462,0.31482,0
0.3931,0.42066,161.76462,0.3222,0
0.39381,0.41959,161.76462,0.32819,0
0.39453,0.41836,161.76462,0.33453,0
0.39578,0.41689,161.76462,0.34119,0
0.39708,0.41535,161.76462,0.34784,0
0.42198,0.40482,161.76462,0.34784,0
0.44883,0.40375,161.76462,0.34784,0
0.44126,0.403,161.76462,0.34784,0
0.43747,0.40262,162.11923,0.02026,0
0.43793,0.40172,162.11923,0.02673,0
0.43822,0.40061,162.11923,0.03387,0
0.43842,0.39983,162.11923,0.04028,0
0.43767,0.39968,162.11923,0.04712,0
0.43724,0.39888,162.11923,0.05396,0
0.4369,0.39824,162.11923,0.06073,0
0.43688,0.39892,162.11923,0.06732,0
0.43704,0.40032,162.11923,0.07355,0
0.43718,0.40151,162.11923,0.08075,0
0.43692,0.40099,162.11923,0.0874,0
0.43606,0.40147,162.11923,0.09381,0
0.4353,0.40188,162.11923,0.10046,0
0.43617,0.40177,162.11923,0.10712,0
0.43662,0.4021,162.11923,0.11395,0
0.43703,0.40239,162.11923,0.12061,0
0.43726,0.40352,162.11923,0.12744,0
0.43898,0.4042,162.11923,0.13397,0
0.44053,0.40512,162.11923,0.14087,0
0.44086,0.40714,162.11923,0.14746,0
0.44093,0.40785,162.11923,0.15454,0
0.441,0.40851,162.11923,0.16138,0
0.44081,0.40917,162.11923,0.16785,0
0.44063,0.40995,162.11923,0.17468,0
0.44046,0.41067,162.11923,0.18146,0
0.44051,0.41067,162.11923,0.18817,0
0.43928,0.41098,162.11923,0.19482,0
0.43813,0.41128,162.11923,0.20142,0
0.43661,0.41178,162.11923,0.20795,0
0.4351,0.41195,162.11923,0.21478,0
0.43369,0.4119,162.11923,0.22137,0
0.43244,0.41147,162.11923,0.22815,0
0.43132,0.41155,162.11923,0.23743,0
0.43027,0.41163,162.11923,0.24341,0
0.43058,0.41121,162.11923,0.24823,0
0.43062,0.41149,162.11923,0.25488,0
0.43067,0.41177,162.11923,0.26141,0
0.43054,0.41221,162.11923,0.26831,0
0.43052,0.4122,162.11923,0.27515,0
0.43051,0.41219,162.11923,0.28174,0
0.43048,0.41268,162.11923,0.28827,0
0.43028,0.41342,162.11923,0.29462,0
0.43009,0.41413,162.11923,0.30103,0
0.42972,0.41396,162.11923,0.30811,0
0.42917,0.41419,162.11923,0.31519,0
0.42877,0.41462,162.11923,0.32159,0
0.42699,0.4156,162.11923,0.32849,0
0.42677,0.41608,162.11923,0.33508,0
0.42655,0.41669,162.11923,0.34332,0
0.42638,0.41725,162.11923,0.34869,0
0.42578,0.4183,162.11923,0.35852,0
0.42517,0.41935,162.11923,0.36359,0
0.4249,0.42007,162.11923,0.36884,0
0.42492,0.42104,162.11923,0.37543,0
0.42495,0.42187,162.11923,0.38208,0
0.42436,0.42249,162.11923,0.38873,0
0.42371,0.42172,162.11923,0.39551,0
0.42306,0.42109,162.11923,0.40222,0
0.42277,0.4215,162.11923,0.40894,0
0.4225,0.42156,162.11923,0.41534,0
0.42223,0.42161,162.11923,0.42163,0
0.42183,0.42262,162.11923,0.42865,0
0.42126,0.42372,162.11923,0.43542,0
0.42068,0.42481,162.11923,0.44232,0
0.4198,0.42536,162.11923,0.44885,0
0.41885,0.42587,162.11923,0.45557,0
0.41791,0.42638,162.11923,0.46252,0
0.41756,0.42625,162.11923,0.46924,0
0.41717,0.42691,162.11923,0.47607,0
0.41678,0.42744,162.11923,0.4823,0
0.41624,0.42745,162.11923,0.48907,0
0.41541,0.42817,162.11923,0.49573,0
0.41459,0.42876,162.11923,0.50269,0
0.4135,0.42984,162.11923,0.50916,0
0.41335,0.43026,162.11923,0.51581,0
0.41319,0.43069,162.11923,0.52252,1
0.41337,0.431,162.11923,0.52905,0
0.41363,0.43148,162.11923,0.53577,0
0.41388,0.4321,162.11923,0.54248,0
0.41412,0.4331,162.11923,0.54962,0
0.41426,0.43333,162.11923,0.55621,0
0.4144,0.43355,162.11923,0.56506,0
0.41372,0.43411,162.11923,0.5705,0
0.41338,0.43414,162.11923,0.57642,0
0.41305,0.43417,162.11923,0.58331,0
0.41304,0.43392,162.11923,0.59003,0
0.41303,0.43426,162.11923,0.59637,0
0.41302,0.4346,162.11923,0.60278,0
0.41318,0.43444,162.11923,0.60974,0
0.41362,0.43375,162.11923,0.61646,0
0.41404,0.43319,162.11923,0.62305,0
0.41457,0.43365,162.11923,0.62994,0
0.41563,0.43374,162.11923,0.63672,0
0.41668,0.43396,162.11923,0.64355,0
0.41732,0.43395,162.11923,0.65015,0
0.41738,0.43431,162.11923,0.65686,0
0.41744,0.43454,162.11923,0.66376,0
0.41755,0.43525,162.11923,0.67023,0
0.41818,0.43558,162.11923,0.67694,0
0.41881,0.43591,162.11923,0.68427,0
0.4192,0.43676,162.11923,0.69025,0
0.41926,0.43768,162.11923,0.69702,0
0.41932,0.43861,162.11923,0.70312,0
0.41951,0.43942,162.11923,0.70996,0
0.41962,0.44134,162.11923,0.71704,0
0.41975,0.44284,162.11923,0.72327,0
0.41956,0.44235,162.11923,0.73016,0
0.41992,0.4418,162.11923,0.73682,0
0.42027,0.44125,162.11923,0.74377,0
0.42022,0.44026,162.11923,0.75031,0
0.42063,0.44026,162.11923,0.75696,0
0.42102,0.44055,162.11923,0.76379,0
0.42124,0.44034,162.11923,0.77063,0
0.42114,0.44132,162.11923,0.77734,0
0.42105,0.44216,162.11923,0.78656,0
0.42033,0.44193,162.11923,0.79285,0
0.41971,0.4415,162.11923,0.80389,0
0.4191,0.44122,162.11923,0.80914,0
0.41879,0.44171,162.11923,0.81458,0
0.41854,0.44164,162.11923,0.81836,0
0.41829,0.4417,162.11923,0.82422,0
0.41824,0.44112,162.11923,0.83093,0
0.418,0.44163,162.11923,0.83722,0
0.41776,0.44202,162.11923,0.84406,0
0.39456,0.45317,162.11923,0.84406,0
0.39071,0.43043,162.11923,0.84406,0
0.38943,0.42285,162.11923,0.84406,0
0.39033,0.42574,162.96988,0.02039,0
0.39146,0.42502,162.96988,0.02716,0
0.39221,0.42454,162.96988,0.03375,0
0.39228,0.42558,162.96988,0.04034,0
0.39293,0.42695,162.96988,0.05029,0
0.39343,0.42874,162.96988,0.05536,0
0.39384,0.43144,162.96988,0.06079,0
0.39238,0.43593,162.96988,0.06689,0
0.39116,0.43967,162.96988,0.07379,0
0.39031,0.44211,162.96988,0.08087,0
0.39125,0.44464,162.96988,0.08746,0
0.39206,0.44642,162.96988,0.09418,0
0.39111,0.4453,162.96988,0.10083,0
0.39047,0.44487,162.96988,0.10748,0
0.38991,0.44449,162.96988,0.11414,0
0.38934,0.44469,162.96988,0.12097,0
0.38878,0.44497,162.96988,0.1275,0
0.38827,0.44522,162.96988,0.13403,0
0.3889,0.44492,162.96988,0.14087,0
0.38951,0.44545,162.96988,0.15009,0
0.39007,0.4462,162.96988,0.15552,0
0.39069,0.44511,162.96988,0.16278,0
0.39095,0.44432,162.96988,0.16754,0
0.39119,0.44383,162.96988,0.17444,0
0.39133,0.4435,162.96988,0.18073,0
0.39145,0.44289,162.96988,0.18762,0
0.39157,0.44209,162.96988,0.19415,0
0.39074,0.44272,162.96988,0.20099,0
0.38864,0.44311,162.96988,0.20789,0
0.38665,0.44328,162.96988,0.21442,0
0.38597,0.44298,162.96988,0.22162,0
0.38533,0.44254,162.96988,0.22766,0
0.38472,0.44213,162.96988,0.23444,0
0.38352,0.44179,162.96988,0.24121,0
0.38248,0.44134,162.96988,0.24805,0
0.38151,0.44109,162.96988,0.255,0
0.38091,0.44113,162.96988,0.26166,0
0.35369,0.43713,162.96988,0.26166,0
0.35692,0.44056,162.96988,0.26166,0
0.3606,0.44462,162.96988,0.26166,0
0.36423,0.44115,163.24124,0.01685,0
0.36641,0.43907,163.24124,0.0235,0
0.36507,0.43984,163.24124,0.03021,0
0.36468,0.44225,163.24124,0.03662,0
0.36439,0.44405,163.24124,0.04346,0
0.36111,0.44578,163.24124,0.05005,0
0.35873,0.44635,163.24124,0.05713,0
0.35678,0.44682,163.24124,0.06396,0
0.35661,0.44833,163.24124,0.07056,0
0.35663,0.4474,163.24124,0.07727,0
0.35665,0.44662,163.24124,0.08398,0
0.35752,0.44477,163.24124,0.0907,0
0.35869,0.44236,163.24124,0.09747,0
0.35973,0.43983,163.24124,0.10419,0
0.36107,0.43845,163.24124,0.11224,0
0.36213,0.43692,163.24124,0.11725,0
0.36308,0.43555,163.24124,0.12415,0
0.36203,0.43565,163.24124,0.13049,0
0.36236,0.43452,163.24124,0.13727,0
0.36267,0.43349,163.24124,0.14398,0
0.36446,0.43165,163.24124,0.1507,0
0.36567,0.43311,163.24124,0.15741,0
0.36679,0.43471,163.24124,0.16431,0
0.36714,0.43456,163.24124,0.17084,0
0.36685,0.43472,163.24124,0.17755,0
0.36658,0.4351,163.24124,0.18427,0
0.3669,0.43547,163.24124,0.1911,0
0.36727,0.43585,163.24124,0.19781,0
0.36762,0.43599,163.24124,0.20459,0
0.3686,0.43442,163.24124,0.2113,0
0.36952,0.43266,163.24124,0.21863,0
0.37039,0.4308,163.24124,0.22473,0
0.37027,0.42918,163.24124,0.23108,1
0.37036,0.42799,163.24124,0.23767,0
0.37045,0.42686,163.24124,0.24463,0
0.37105,0.42564,163.24124,0.25104,0
0.38245,0.39929,163.24124,0.25104,0
0.3864,0.3815,163.24124,0.25104,0
0.39215,0.38259,163.24124,0.25104,0
0.39634,0.38319,163.49905,0.0202,0
0.39885,0.38356,163.49905,0.02704,0
0.3915,0.38528,163.49905,0.03394,0
0.3867,0.38655,163.49905,0.04059,0
0.3831,0.38837,163.49905,0.04724,0
0.38062,0.39105,163.49905,0.05371,0
0.37945,0.39438,163.49905,0.06042,0
0.37849,0.39711,163.49905,0.06738,0
0.37823,0.3996,163.49905,0.07361,0
0.37837,0.40103,163.49905,0.08038,0
0.3785,0.40177,163.49905,0.08722,0
0.37901,0.40268,163.49905,0.09418,0
0.3794,0.40349,163.49905,0.10083,0
0.37975,0.40459,163.49905,0.10718,0
0.38091,0.40582,163.49905,0.11426,0
0.38076,0.40755,163.49905,0.12097,0
0.38063,0.40911,163.49905,0.12726,0
0.38016,0.40993,163.49905,0.13403,0
0.37974,0.41015,163.49905,0.14081,0
0.37935,0.41006,163.49905,0.14734,0
0.37966,0.41044,163.49905,0.15393,0
0.38035,0.41028,163.49905,0.16101,0
0.38099,0.41039,163.49905,0.16754,0
0.38194,0.41045,163.49905,0.17572,0
0.3809,0.41119,163.49905,0.18085,0
0.37993,0.41188,163.49905,0.18774,0
0.37935,0.4124,163.49905,0.19458,0
0.37902,0.41228,163.49905,0.20111,0
0.3787,0.41196,163.49905,0.2077,0
0.37845,0.41169,163.49905,0.21472,0
0.37854,0.41076,163.49905,0.22137,0
0.37862,0.40987,163.49905,0.22766,0
0.3785,0.40949,163.49905,0.23474,0
0.37838,0.40859,163.49905,0.24133,0
0.37827,0.40774,163.49905,0.24799,0
0.37804,0.40829,163.49905,0.25494,0
0.37775,0.40865,163.49905,0.26166,0
0.37748,0.40916,163.49905,0.26831,0
0.37721,0.40937,163.49905,0.27502,0
0.3774,0.40959,163.49905,0.28375,0
0.37758,0.4098,163.49905,0.28827,0
0.37752,0.41031,163.49905,0.29572,0
0.37813,0.41022,163.49905,0.30151,0
0.37871,0.41013,163.49905,0.3078,0
0.37922,0.41013,163.49905,0.31494,0
0.37963,0.41052,163.49905,0.32135,0
0.37988,0.41165,163.49905,0.32825,0
0.37939,0.41241,163.49905,0.33502,0
0.37834,0.4133,163.49905,0.34149,0
0.37729,0.41405,163.49905,0.34796,0
0.37697,0.41556,163.49905,0.35504,0
0.37701,0.41874,163.49905,0.36182,0
0.37705,0.42189,163.49905,0.36877,0
0.3767,0.45321,163.49905,0.36877,0
0.35753,0.50166,163.49905,0.36877,0
0.35114,0.51781,163.49905,0.36877,0
0.33956,0.5652,163.49905,0.36877,0
0.32452,0.57578,163.49905,0.36877,0
0.31934,0.5775,163.49905,0.36877,0
0.31712,0.57981,163.89468,0.02008,0
0.32384,0.57794,163.89468,0.02679,0
0.32836,0.5776,163.89468,0.03339,0
0.33176,0.57789,163.89468,0.03986,0
0.32965,0.57831,163.89468,0.04657,0
0.32801,0.57865,163.89468,0.05304,0
0.32963,0.57605,163.89468,0.06024,0
0.32969,0.57415,163.89468,0.06677,0
0.32971,0.57209,163.89468,0.07367,0
0.32909,0.56994,163.89468,0.0802,0
0.33114,0.56596,163.89468,0.08691,0
0.33293,0.56291,163.89468,0.09375,0
0.33357,0.56069,163.89468,0.10156,0
0.33248,0.55978,163.89468,0.10724,0
0.33153,0.55928,163.89468,0.11597,0
0.32602,0.56479,163.89468,0.12152,0
0.322,0.56933,163.89468,0.12714,0
0.31832,0.57319,163.89468,0.13361,0
0.31537,0.57757,163.89468,0.14032,0
0.31245,0.58138,163.89468,0.14661,0
0.30974,0.58467,163.89468,0.15369,0
0.28427,0.60589,163.89468,0.15369,0
0.25256,0.63275,163.89468,0.15369,0
0.24199,0.6417,163.89468,0.15369,0
0.2357,0.64181,164.05527,0.02014,0
0.23901,0.63952,164.05527,0.02686,0
0.24136,0.63884,164.05527,0.03363,0
0.24192,0.64657,164.05527,0.04047,0
0.24606,0.65155,164.05527,0.047,0
0.24937,0.65595,164.05527,0.05371,0
0.25172,0.6582,164.05527,0.06018,0
0.25104,0.66049,164.05527,0.06677,0
0.25048,0.66239,164.05527,0.07355,0
0.24998,0.66663,164.05527,0.0802,0
0.24985,0.66965,164.05527,0.08691,0
0.24968,0.67196,164.05527,0.09357,0
0.24781,0.67245,164.05527,0.10028,0
0.2478,0.67195,164.05527,0.10718,0
0.24774,0.67124,164.05527,0.11395,0
0.24843,0.66986,164.05527,0.12048,0
0.24791,0.66924,164.05527,0.12738,0
0.24749,0.66892,164.05527,0.13397,0
0.2478,0.66885,164.05527,0.14062,0
0.24724,0.66875,164.05527,0.14752,0
0.24678,0.66888,164.05527,0.15405,0
0.24705,0.66872,164.05527,0.16211,0
0.24638,0.66855,164.05527,0.1676,0
0.24576,0.6684,164.05527,0.17438,0
0.24652,0.66781,164.05527,0.18134,0
0.24664,0.66719,164.05527,0.18793,0
0.24674,0.66661,164.05527,0.19434,0
0.24592,0.66751,164.05527,0.20081,0
0.24668,0.66799,164.05527,0.20752,0
0.24736,0.6683,164.05527,0.21442,0
0.24729,0.66539,164.05527,0.22113,0
0.2483,0.66218,164.05527,0.22791,0
0.24926,0.65914,164.05527,0.23456,0
0.25251,0.61201,164.05527,0.23456,0
0.26406,0.43257,164.05527,0.23456,0
0.26806,0.37558,164.05527,0.23456,0
0.2766,0.22509,164.05527,0.23456,0
0.27042,0.19328,164.05527,0.23456,0
0.26848,0.18541,164.05527,0.23456,0
0.27195,0.17455,164.31668,0.0202,0
0.2745,0.16404,164.31668,0.02881,0
0.27616,0.15539,164.31668,0.03345,0
0.27834,0.14989,164.31668,0.03992,0
0.2806,0.14666,164.31668,0.04694,0
0.28231,0.14218,164.31668,0.05341,0
0.27914,0.13452,164.31668,0.06018,0
0.27734,0.12706,164.31668,0.06653,0
0.27589,0.12241,164.31668,0.0733,0
0.27613,0.11758,164.31668,0.08026,0
0.27704,0.115,164.31668,0.08673,0
0.27783,0.11277,164.31668,0.09369,0
0.27913,0.11246,164.31668,0.10028,0
0.27716,0.11196,164.31668,0.10699,0
0.27538,0.11104,164.31668,0.11365,0
0.27451,0.11015,164.31668,0.12268,0
0.27437,0.10999,164.31668,0.12848,0
0.27427,0.11032,164.31668,0.13397,0
0.2737,0.11144,164.31668,0.14142,0
0.27297,0.10946,164.31668,0.1474,0
0.2723,0.10764,164.31668,0.15387,0
0.27159,0.10475,164.31668,0.16034,0
0.27101,0.10193,164.31668,0.16669,0
0.27048,0.09966,164.31668,0.17377,0
0.27041,0.09825,164.31668,0.18054,0
0.27089,0.09596,164.31668,0.18701,0
0.26525,0.06803,164.31668,0.18701,0
0.27566,0.04374,164.31668,0.18701,0
0.27959,0.03394,164.31668,0.18701,0
0.28149,0.02402,164.51077,0.02008,0
0.28328,0.015,164.51077,0.02887,0
0.28497,0.00723,164.51077,0.03455,0
0.28617,0.00014,164.51077,0.04034,0
0.28117,-0.005,164.51077,0.04797,0
0.27691,-0.00651,164.51077,0.05365,0
0.27351,-0.00771,164.51077,0.06036,0
0.27487,-0.00996,164.51077,0.06714,0
0.27816,-0.01392,164.51077,0.07379,0
0.28094,-0.01728,164.51077,0.08008,0
0.28433,-0.02076,164.51077,0.08685,0
0.2876,-0.02312,164.51077,0.09357,0
0.29045,-0.02393,164.51077,0.1004,0
0.29269,-0.02352,164.51077,0.1073,0
0.29572,-0.02115,164.51077,0.11383,0
0.29843,-0.01904,164.51077,0.12036,0
0.30131,-0.01818,164.51077,0.12714,0
0.30263,-0.01855,164.51077,0.13477,0
0.32909,-0.02986,164.51077,0.13477,0
0.32187,-0.03247,164.51077,0.13477,0
0.32054,-0.03229,164.51077,0.13477,0
0.31988,-0.03221,164.65158,0.02039,0
0.32263,-0.03208,164.65158,0.02673,0
0.32509,-0.03,164.65158,0.0332,0
0.32683,-0.02702,164.65158,0.03986,0
0.32901,-0.02267,164.65158,0.04645,0
0.33149,-0.01938,164.65158,0.05341,0
0.33348,-0.01674,164.65158,0.06,0
0.33356,-0.01462,164.65158,0.06659,0
0.33191,-0.01386,164.65158,0.07294,0
0.33052,-0.01402,164.65158,0.0802,0
0.33048,-0.01733,164.65158,0.08679,0
0.33018,-0.01842,164.65158,0.0932,0
0.32991,-0.01872,164.65158,0.10028,0
0.33072,-0.02135,164.65158,0.1095,0
0.33135,-0.02249,164.65158,0.11517,0
0.33191,-0.02295,164.65158,0.12054,0
0.33254,-0.02297,164.65158,0.12726,0
0.33333,-0.02236,164.65158,0.13391,0
0.33405,-0.0223,164.65158,0.14056,0
0.33487,-0.02235,164.65158,0.14685,0
0.33492,-0.023,164.65158,0.15363,0
0.33496,-0.02403,164.65158,0.16052,0
0.33406,-0.02389,164.65158,0.16736,0
0.33337,-0.02415,164.65158,0.17383,0
0.33274,-0.02439,164.65158,0.18005,0
0.33254,-0.02626,164.65158,0.18701,0
0.33288,-0.02779,164.65158,0.19348,0
0.3332,-0.02887,164.65158,0.2005,0
0.33349,-0.02864,164.65158,0.20721,0
0.33382,-0.02805,164.65158,0.21423,0
0.33412,-0.02718,164.65158,0.22095,0
0.33429,-0.02559,164.65158,0.22723,0
0.33392,-0.02204,164.65158,0.23413,0
0.33358,-0.01869,164.65158,0.24103,0
0.32848,0.02785,164.65158,0.24103,0
0.30533,0.22752,164.65158,0.24103,0
0.29743,0.29175,164.65158,0.24103,0
0.26165,0.49576,164.65158,0.24103,0
0.2483,0.56037,164.65158,0.24103,0
0.24352,0.58017,164.65158,0.24103,0
0.23039,0.64862,164.65158,0.24103,0
0.23233,0.68163,164.65158,0.24103,0
0.23333,0.6941,164.65158,0.24103,0
0.232,0.69619,164.93942,0.01996,0
0.22614,0.69876,164.93942,0.02673,0
0.22223,0.70048,164.93942,0.03314,0
0.21873,0.69664,164.93942,0.04022,0
0.21557,0.69278,164.93942,0.04657,0
0.2131,0.68978,164.93942,0.05298,0
0.21558,0.68489,164.93942,0.0603,0
0.21514,0.68213,164.93942,0.06873,0
0.21488,0.68025,164.93942,0.07458,0
0.2181,0.67792,164.93942,0.08069,0
0.22189,0.67552,164.93942,0.08728,0
0.22512,0.6731,164.93942,0.09424,0
0.2263,0.67157,164.93942,0.10077,0
0.2274,0.66915,164.93942,0.10736,0
0.22833,0.66672,164.93942,0.11401,0
0.22931,0.66461,164.93942,0.12067,0
0.22991,0.66281,164.93942,0.12744,0
0.24345,0.63973,164.93942,0.12744,0
0.2414,0.63102,164.93942,0.12744,0
0.24026,0.6297,164.93942,0.12744,0
0.2397,0.62904,165.07333,0.02032,0
0.24072,0.6283,165.07333,0.03003,0
0.24153,0.63084,165.07333,0.03473,0
0.24211,0.63265,165.07333,0.04016,0
0.24119,0.63461,165.07333,0.04681,0
0.23992,0.63442,165.07333,0.05389,0
0.23891,0.63426,165.07333,0.06042,0
0.23796,0.63598,165.07333,0.0672,0
0.23686,0.63724,165.07333,0.07385,0
0.23593,0.63831,165.07333,0.08051,0
0.23463,0.64082,165.07333,0.08734,0
0.23339,0.64452,165.07333,0.09399,0
0.23229,0.64777,165.07333,0.10065,0
0.23075,0.6502,165.07333,0.10718,0
0.22833,0.65278,165.07333,0.11407,0
0.22617,0.65509,165.07333,0.12311,0
0.22595,0.65561,165.07333,0.12952,0
0.22643,0.65821,165.07333,0.1355,0
0.2122,0.69478,165.07333,0.1355,0
0.21095,0.77242,165.07333,0.1355,0
0.21053,0.7983,165.07333,0.1355,0
0.20218,0.85637,165.07333,0.1355,0
0.19562,0.87523,165.07333,0.1355,0
0.19344,0.88151,165.07333,0.1355,0
0.19901,0.86588,165.241,0.01978,0
0.20019,0.8671,165.241,0.02686,0
0.2012,0.86843,165.241,0.03339,0
0.20568,0.86206,165.241,0.04016,0
0.20876,0.85893,165.241,0.04694,0
0.21128,0.85687,165.241,0.05341,0
0.2139,0.85483,165.241,0.05975,0
0.21565,0.85719,165.241,0.06696,0
0.21711,0.85916,165.241,0.0733,0
0.21832,0.85761,165.241,0.0799,0
0.21841,0.85578,165.241,0.08655,0
0.21839,0.85395,165.241,0.09473,0
0.21859,0.85296,165.241,0.10138,0
0.21824,0.85126,165.241,0.10724,0
0.21786,0.84956,165.241,0.11401,0
0.21808,0.8485,165.241,0.12054,0
0.21786,0.84728,165.241,0.12756,0
0.21767,0.84617,165.241,0.13422,0
0.21744,0.84534,165.241,0.14093,0
0.21732,0.84462,165.241,0.14746,0
0.21721,0.84396,165.241,0.15411,0
0.2171,0.8433,165.241,0.16083,0
0.21737,0.84315,165.241,0.16748,0
0.21761,0.84301,165.241,0.17798,0
0.2176,0.84393,165.241,0.18365,0
0.2171,0.84152,165.241,0.18915,0
0.21667,0.8394,165.241,0.19543,0
0.21674,0.83676,165.241,0.20093,0
0.217,0.83425,165.241,0.20764,0
0.21729,0.83202,165.241,0.21417,0
0.21854,0.79825,165.241,0.21417,0
0.23113,0.76278,165.241,0.21417,0
0.23533,0.75096,165.241,0.21417,0
0.23771,0.74355,165.46201,0.01996,0
0.2385,0.7364,165.46201,0.02686,0
0.23903,0.73163,165.46201,0.03345,0
0.23878,0.72948,165.46201,0.0401,0
0.23908,0.72954,165.46201,0.04675,0
0.23932,0.72959,165.46201,0.05353,0
0.24136,0.72882,165.46201,0.06067,0
